image_path,mask_path,split,has_wound,bbox_yolo,wound_pixels,source
data/FUSeg/train/images/0453.png,data/FUSeg/train/labels/0453.png,train,True,"[[0, 0.5673828125, 0.2587890625, 0.1484375, 0.06640625]]",1712,FUSeg
data/FUSeg/train/images/0319.png,data/FUSeg/train/labels/0319.png,train,True,"[[0, 0.4287109375, 0.6787109375, 0.1875, 0.140625]]",5147,FUSeg
data/FUSeg/train/images/0625.png,data/FUSeg/train/labels/0625.png,train,True,"[[0, 0.66796875, 0.4794921875, 0.091796875, 0.14453125]]",2081,FUSeg
data/FUSeg/train/images/0669.png,data/FUSeg/train/labels/0669.png,train,True,"[[0, 0.439453125, 0.38671875, 0.322265625, 0.154296875]]",7547,FUSeg
data/FUSeg/train/images/0788.png,data/FUSeg/train/labels/0788.png,train,True,"[[0, 0.3505859375, 0.490234375, 0.05078125, 0.044921875]]",435,FUSeg
data/FUSeg/train/images/0562.png,data/FUSeg/train/labels/0562.png,train,True,"[[0, 0.4248046875, 0.505859375, 0.12890625, 0.076171875]]",1737,FUSeg
data/AZH/train/no wound/63.jpg,,train,False,[],0,AZH-train/no wound
data/FUSeg/train/images/0508.png,data/FUSeg/train/labels/0508.png,train,True,"[[0, 0.369140625, 0.486328125, 0.107421875, 0.111328125]]",2274,FUSeg
data/AZH/train/BG/56.jpg,,train,False,[],0,AZH-train/BG
data/FUSeg/train/images/0225.png,data/FUSeg/train/labels/0225.png,train,True,"[[0, 0.478515625, 0.3349609375, 0.080078125, 0.09375]]",1252,FUSeg
data/AZH/train/BG/58.jpg,,train,False,[],0,AZH-train/BG
data/FUSeg/train/images/0173.png,data/FUSeg/train/labels/0173.png,train,True,"[[0, 0.4111328125, 0.4814453125, 0.15625, 0.10546875]]",3241,FUSeg
data/FUSeg/train/images/0608.png,data/FUSeg/train/labels/0608.png,train,True,"[[0, 0.33203125, 0.39453125, 0.173828125, 0.185546875]]",3096,FUSeg
data/FUSeg/train/images/0157.png,data/FUSeg/train/labels/0157.png,train,True,"[[0, 0.3232421875, 0.5556640625, 0.12109375, 0.0625]]",664,FUSeg
data/FUSeg/train/images/0741.png,data/FUSeg/train/labels/0741.png,train,True,"[[0, 0.3828125, 0.5244140625, 0.087890625, 0.0625]]",1094,FUSeg
data/FUSeg/train/images/0539.png,data/FUSeg/train/labels/0539.png,train,True,"[[0, 0.458984375, 0.5458984375, 0.216796875, 0.19140625]]",3829,FUSeg
data/FUSeg/train/images/0360.png,data/FUSeg/train/labels/0360.png,train,True,"[[0, 0.375, 0.5263671875, 0.087890625, 0.12890625]]",2045,FUSeg
data/FUSeg/train/images/0752.png,data/FUSeg/train/labels/0752.png,train,True,"[[0, 0.470703125, 0.640625, 0.130859375, 0.181640625]]",4081,FUSeg
data/FUSeg/train/images/0209.png,data/FUSeg/train/labels/0209.png,train,True,"[[0, 0.41015625, 0.443359375, 0.177734375, 0.115234375]]",3119,FUSeg
data/AZH/train/BG/13.jpg,,train,False,[],0,AZH-train/BG
data/FUSeg/train/images/0040.png,data/FUSeg/train/labels/0040.png,train,True,"[[0, 0.291015625, 0.43359375, 0.361328125, 0.201171875]]",14111,FUSeg
data/AZH/test/BG/90.jpg,,train,False,[],0,AZH-test/BG
data/FUSeg/train/images/0129.png,data/FUSeg/train/labels/0129.png,train,True,"[[0, 0.2998046875, 0.505859375, 0.0625, 0.033203125]]",330,FUSeg
data/FUSeg/train/images/0184.png,data/FUSeg/train/labels/0184.png,train,True,"[[0, 0.3056640625, 0.75390625, 0.125, 0.091796875]]",2083,FUSeg
data/FUSeg/train/images/0444.png,data/FUSeg/train/labels/0444.png,train,True,"[[0, 0.43359375, 0.4404296875, 0.056640625, 0.05859375]]",601,FUSeg
data/FUSeg/train/images/0703.png,data/FUSeg/train/labels/0703.png,train,True,"[[0, 0.318359375, 0.482421875, 0.033203125, 0.033203125]]",159,FUSeg
data/FUSeg/train/images/0176.png,data/FUSeg/train/labels/0176.png,train,True,"[[0, 0.404296875, 0.4814453125, 0.208984375, 0.359375]]",12137,FUSeg
