sample_id,dataset,split,task,image_path,mask_path,class_name,orig_class_folder,is_labeled
fus_00000244,FUSeg,train,seg,data/FUSeg/train/images/0404.png,data/FUSeg/train/labels/0404.png,,,1
fus_00000245,FUSeg,train,seg,data/FUSeg/train/images/0406.png,data/FUSeg/train/labels/0406.png,,,1
fus_00000246,FUSeg,train,seg,data/FUSeg/train/images/0408.png,data/FUSeg/train/labels/0408.png,,,1
fus_00000247,FUSeg,train,seg,data/FUSeg/train/images/0409.png,data/FUSeg/train/labels/0409.png,,,1
fus_00000248,FUSeg,train,seg,data/FUSeg/train/images/0410.png,data/FUSeg/train/labels/0410.png,,,1
fus_00000249,FUSeg,train,seg,data/FUSeg/train/images/0411.png,data/FUSeg/train/labels/0411.png,,,1
fus_00000250,FUSeg,train,seg,data/FUSeg/train/images/0413.png,data/FUSeg/train/labels/0413.png,,,1
fus_00000251,FUSeg,train,seg,data/FUSeg/train/images/0418.png,data/FUSeg/train/labels/0418.png,,,1
fus_00000252,FUSeg,train,seg,data/FUSeg/train/images/0419.png,data/FUSeg/train/labels/0419.png,,,1
fus_00000253,FUSeg,train,seg,data/FUSeg/train/images/0420.png,data/FUSeg/train/labels/0420.png,,,1
fus_00000254,FUSeg,train,seg,data/FUSeg/train/images/0421.png,data/FUSeg/train/labels/0421.png,,,1
fus_00000255,FUSeg,train,seg,data/FUSeg/train/images/0422.png,data/FUSeg/train/labels/0422.png,,,1
fus_00000256,FUSeg,train,seg,data/FUSeg/train/images/0423.png,data/FUSeg/train/labels/0423.png,,,1
fus_00000257,FUSeg,train,seg,data/FUSeg/train/images/0424.png,data/FUSeg/train/labels/0424.png,,,1
fus_00000258,FUSeg,train,seg,data/FUSeg/train/images/0425.png,data/FUSeg/train/labels/0425.png,,,1
fus_00000259,FUSeg,train,seg,data/FUSeg/train/images/0426.png,data/FUSeg/train/labels/0426.png,,,1
fus_00000260,FUSeg,train,seg,data/FUSeg/train/images/0427.png,data/FUSeg/train/labels/0427.png,,,1
fus_00000261,FUSeg,train,seg,data/FUSeg/train/images/0428.png,data/FUSeg/train/labels/0428.png,,,1
fus_00000262,FUSeg,train,seg,data/FUSeg/train/images/0431.png,data/FUSeg/train/labels/0431.png,,,1
fus_00000263,FUSeg,train,seg,data/FUSeg/train/images/0432.png,data/FUSeg/train/labels/0432.png,,,1
fus_00000264,FUSeg,train,seg,data/FUSeg/train/images/0433.png,data/FUSeg/train/labels/0433.png,,,1
fus_00000265,FUSeg,train,seg,data/FUSeg/train/images/0435.png,data/FUSeg/train/labels/0435.png,,,1
fus_00000266,FUSeg,train,seg,data/FUSeg/train/images/0436.png,data/FUSeg/train/labels/0436.png,,,1
fus_00000267,FUSeg,train,seg,data/FUSeg/train/images/0440.png,data/FUSeg/train/labels/0440.png,,,1
fus_00000268,FUSeg,train,seg,data/FUSeg/train/images/0442.png,data/FUSeg/train/labels/0442.png,,,1
fus_00000269,FUSeg,train,seg,data/FUSeg/train/images/0443.png,data/FUSeg/train/labels/0443.png,,,1
fus_00000270,FUSeg,train,seg,data/FUSeg/train/images/0444.png,data/FUSeg/train/labels/0444.png,,,1
fus_00000271,FUSeg,train,seg,data/FUSeg/train/images/0445.png,data/FUSeg/train/labels/0445.png,,,1
fus_00000272,FUSeg,train,seg,data/FUSeg/train/images/0446.png,data/FUSeg/train/labels/0446.png,,,1
fus_00000273,FUSeg,train,seg,data/FUSeg/train/images/0448.png,data/FUSeg/train/labels/0448.png,,,1
fus_00000274,FUSeg,train,seg,data/FUSeg/train/images/0449.png,data/FUSeg/train/labels/0449.png,,,1
fus_00000275,FUSeg,train,seg,data/FUSeg/train/images/0452.png,data/FUSeg/train/labels/0452.png,,,1
fus_00000276,FUSeg,train,seg,data/FUSeg/train/images/0453.png,data/FUSeg/train/labels/0453.png,,,1
fus_00000277,FUSeg,train,seg,data/FUSeg/train/images/0454.png,data/FUSeg/train/labels/0454.png,,,1
fus_00000278,FUSeg,train,seg,data/FUSeg/train/images/0457.png,data/FUSeg/train/labels/0457.png,,,1
fus_00000279,FUSeg,train,seg,data/FUSeg/train/images/0458.png,data/FUSeg/train/labels/0458.png,,,1
fus_00000280,FUSeg,train,seg,data/FUSeg/train/images/0459.png,data/FUSeg/train/labels/0459.png,,,1
fus_00000281,FUSeg,train,seg,data/FUSeg/train/images/0461.png,data/FUSeg/train/labels/0461.png,,,1
fus_00000282,FUSeg,train,seg,data/FUSeg/train/images/0462.png,data/FUSeg/train/labels/0462.png,,,1
fus_00000283,FUSeg,train,seg,data/FUSeg/train/images/0465.png,data/FUSeg/train/labels/0465.png,,,1
fus_00000284,FUSeg,train,seg,data/FUSeg/train/images/0468.png,data/FUSeg/train/labels/0468.png,,,1
fus_00000285,FUSeg,train,seg,data/FUSeg/train/images/0469.png,data/FUSeg/train/labels/0469.png,,,1
fus_00000286,FUSeg,train,seg,data/FUSeg/train/images/0471.png,data/FUSeg/train/labels/0471.png,,,1
fus_00000287,FUSeg,train,seg,data/FUSeg/train/images/0472.png,data/FUSeg/train/labels/0472.png,,,1
fus_00000288,FUSeg,train,seg,data/FUSeg/train/images/0473.png,data/FUSeg/train/labels/0473.png,,,1
fus_00000289,FUSeg,train,seg,data/FUSeg/train/images/0476.png,data/FUSeg/train/labels/0476.png,,,1
fus_00000290,FUSeg,train,seg,data/FUSeg/train/images/0477.png,data/FUSeg/train/labels/0477.png,,,1
fus_00000291,FUSeg,train,seg,data/FUSeg/train/images/0479.png,data/FUSeg/train/labels/0479.png,,,1
fus_00000292,FUSeg,train,seg,data/FUSeg/train/images/0480.png,data/FUSeg/train/labels/0480.png,,,1
fus_00000293,FUSeg,train,seg,data/FUSeg/train/images/0481.png,data/FUSeg/train/labels/0481.png,,,1
fus_00000294,FUSeg,train,seg,data/FUSeg/train/images/0482.png,data/FUSeg/train/labels/0482.png,,,1
fus_00000295,FUSeg,train,seg,data/FUSeg/train/images/0489.png,data/FUSeg/train/labels/0489.png,,,1
fus_00000296,FUSeg,train,seg,data/FUSeg/train/images/0490.png,data/FUSeg/train/labels/0490.png,,,1
fus_00000297,FUSeg,train,seg,data/FUSeg/train/images/0491.png,data/FUSeg/train/labels/0491.png,,,1
fus_00000298,FUSeg,train,seg,data/FUSeg/train/images/0493.png,data/FUSeg/train/labels/0493.png,,,1
fus_00000299,FUSeg,train,seg,data/FUSeg/train/images/0495.png,data/FUSeg/train/labels/0495.png,,,1
fus_00000300,FUSeg,train,seg,data/FUSeg/train/images/0497.png,data/FUSeg/train/labels/0497.png,,,1
fus_00000301,FUSeg,train,seg,data/FUSeg/train/images/0498.png,data/FUSeg/train/labels/0498.png,,,1
fus_00000302,FUSeg,train,seg,data/FUSeg/train/images/0499.png,data/FUSeg/train/labels/0499.png,,,1
fus_00000303,FUSeg,train,seg,data/FUSeg/train/images/0500.png,data/FUSeg/train/labels/0500.png,,,1
fus_00000304,FUSeg,train,seg,data/FUSeg/train/images/0501.png,data/FUSeg/train/labels/0501.png,,,1
fus_00000305,FUSeg,train,seg,data/FUSeg/train/images/0502.png,data/FUSeg/train/labels/0502.png,,,1
fus_00000306,FUSeg,train,seg,data/FUSeg/train/images/0505.png,data/FUSeg/train/labels/0505.png,,,1
fus_00000307,FUSeg,train,seg,data/FUSeg/train/images/0506.png,data/FUSeg/train/labels/0506.png,,,1
fus_00000308,FUSeg,train,seg,data/FUSeg/train/images/0508.png,data/FUSeg/train/labels/0508.png,,,1
fus_00000309,FUSeg,train,seg,data/FUSeg/train/images/0509.png,data/FUSeg/train/labels/0509.png,,,1
fus_00000310,FUSeg,train,seg,data/FUSeg/train/images/0512.png,data/FUSeg/train/labels/0512.png,,,1
fus_00000311,FUSeg,train,seg,data/FUSeg/train/images/0514.png,data/FUSeg/train/labels/0514.png,,,1
fus_00000312,FUSeg,train,seg,data/FUSeg/train/images/0515.png,data/FUSeg/train/labels/0515.png,,,1
fus_00000313,FUSeg,train,seg,data/FUSeg/train/images/0518.png,data/FUSeg/train/labels/0518.png,,,1
fus_00000314,FUSeg,train,seg,data/FUSeg/train/images/0519.png,data/FUSeg/train/labels/0519.png,,,1
fus_00000315,FUSeg,train,seg,data/FUSeg/train/images/0520.png,data/FUSeg/train/labels/0520.png,,,1
fus_00000316,FUSeg,train,seg,data/FUSeg/train/images/0521.png,data/FUSeg/train/labels/0521.png,,,1
fus_00000317,FUSeg,train,seg,data/FUSeg/train/images/0522.png,data/FUSeg/train/labels/0522.png,,,1
fus_00000318,FUSeg,train,seg,data/FUSeg/train/images/0523.png,data/FUSeg/train/labels/0523.png,,,1
fus_00000319,FUSeg,train,seg,data/FUSeg/train/images/0524.png,data/FUSeg/train/labels/0524.png,,,1
fus_00000320,FUSeg,train,seg,data/FUSeg/train/images/0526.png,data/FUSeg/train/labels/0526.png,,,1
fus_00000321,FUSeg,train,seg,data/FUSeg/train/images/0527.png,data/FUSeg/train/labels/0527.png,,,1
fus_00000322,FUSeg,train,seg,data/FUSeg/train/images/0529.png,data/FUSeg/train/labels/0529.png,,,1
fus_00000323,FUSeg,train,seg,data/FUSeg/train/images/0530.png,data/FUSeg/train/labels/0530.png,,,1
fus_00000324,FUSeg,train,seg,data/FUSeg/train/images/0531.png,data/FUSeg/train/labels/0531.png,,,1
fus_00000325,FUSeg,train,seg,data/FUSeg/train/images/0532.png,data/FUSeg/train/labels/0532.png,,,1
fus_00000326,FUSeg,train,seg,data/FUSeg/train/images/0534.png,data/FUSeg/train/labels/0534.png,,,1
fus_00000327,FUSeg,train,seg,data/FUSeg/train/images/0535.png,data/FUSeg/train/labels/0535.png,,,1
fus_00000328,FUSeg,train,seg,data/FUSeg/train/images/0536.png,data/FUSeg/train/labels/0536.png,,,1
fus_00000329,FUSeg,train,seg,data/FUSeg/train/images/0538.png,data/FUSeg/train/labels/0538.png,,,1
fus_00000330,FUSeg,train,seg,data/FUSeg/train/images/0539.png,data/FUSeg/train/labels/0539.png,,,1
fus_00000331,FUSeg,train,seg,data/FUSeg/train/images/0542.png,data/FUSeg/train/labels/0542.png,,,1
fus_00000332,FUSeg,train,seg,data/FUSeg/train/images/0544.png,data/FUSeg/train/labels/0544.png,,,1
fus_00000333,FUSeg,train,seg,data/FUSeg/train/images/0546.png,data/FUSeg/train/labels/0546.png,,,1
fus_00000334,FUSeg,train,seg,data/FUSeg/train/images/0547.png,data/FUSeg/train/labels/0547.png,,,1
fus_00000335,FUSeg,train,seg,data/FUSeg/train/images/0550.png,data/FUSeg/train/labels/0550.png,,,1
fus_00000336,FUSeg,train,seg,data/FUSeg/train/images/0552.png,data/FUSeg/train/labels/0552.png,,,1
fus_00000337,FUSeg,train,seg,data/FUSeg/train/images/0553.png,data/FUSeg/train/labels/0553.png,,,1
fus_00000338,FUSeg,train,seg,data/FUSeg/train/images/0554.png,data/FUSeg/train/labels/0554.png,,,1
fus_00000339,FUSeg,train,seg,data/FUSeg/train/images/0555.png,data/FUSeg/train/labels/0555.png,,,1
fus_00000340,FUSeg,train,seg,data/FUSeg/train/images/0556.png,data/FUSeg/train/labels/0556.png,,,1
fus_00000341,FUSeg,train,seg,data/FUSeg/train/images/0558.png,data/FUSeg/train/labels/0558.png,,,1
fus_00000342,FUSeg,train,seg,data/FUSeg/train/images/0561.png,data/FUSeg/train/labels/0561.png,,,1
fus_00000343,FUSeg,train,seg,data/FUSeg/train/images/0562.png,data/FUSeg/train/labels/0562.png,,,1
fus_00000344,FUSeg,train,seg,data/FUSeg/train/images/0563.png,data/FUSeg/train/labels/0563.png,,,1
fus_00000345,FUSeg,train,seg,data/FUSeg/train/images/0564.png,data/FUSeg/train/labels/0564.png,,,1
fus_00000346,FUSeg,train,seg,data/FUSeg/train/images/0567.png,data/FUSeg/train/labels/0567.png,,,1
fus_00000347,FUSeg,train,seg,data/FUSeg/train/images/0568.png,data/FUSeg/train/labels/0568.png,,,1
fus_00000348,FUSeg,train,seg,data/FUSeg/train/images/0569.png,data/FUSeg/train/labels/0569.png,,,1
fus_00000349,FUSeg,train,seg,data/FUSeg/train/images/0570.png,data/FUSeg/train/labels/0570.png,,,1
fus_00000350,FUSeg,train,seg,data/FUSeg/train/images/0572.png,data/FUSeg/train/labels/0572.png,,,1
fus_00000351,FUSeg,train,seg,data/FUSeg/train/images/0573.png,data/FUSeg/train/labels/0573.png,,,1
fus_00000352,FUSeg,train,seg,data/FUSeg/train/images/0574.png,data/FUSeg/train/labels/0574.png,,,1
fus_00000353,FUSeg,train,seg,data/FUSeg/train/images/0575.png,data/FUSeg/train/labels/0575.png,,,1
fus_00000354,FUSeg,train,seg,data/FUSeg/train/images/0576.png,data/FUSeg/train/labels/0576.png,,,1
fus_00000355,FUSeg,train,seg,data/FUSeg/train/images/0579.png,data/FUSeg/train/labels/0579.png,,,1
fus_00000356,FUSeg,train,seg,data/FUSeg/train/images/0581.png,data/FUSeg/train/labels/0581.png,,,1
fus_00000357,FUSeg,train,seg,data/FUSeg/train/images/0583.png,data/FUSeg/train/labels/0583.png,,,1
fus_00000358,FUSeg,train,seg,data/FUSeg/train/images/0584.png,data/FUSeg/train/labels/0584.png,,,1
fus_00000359,FUSeg,train,seg,data/FUSeg/train/images/0586.png,data/FUSeg/train/labels/0586.png,,,1
fus_00000360,FUSeg,train,seg,data/FUSeg/train/images/0587.png,data/FUSeg/train/labels/0587.png,,,1
fus_00000361,FUSeg,train,seg,data/FUSeg/train/images/0589.png,data/FUSeg/train/labels/0589.png,,,1
fus_00000362,FUSeg,train,seg,data/FUSeg/train/images/0590.png,data/FUSeg/train/labels/0590.png,,,1
fus_00000363,FUSeg,train,seg,data/FUSeg/train/images/0594.png,data/FUSeg/train/labels/0594.png,,,1
fus_00000364,FUSeg,train,seg,data/FUSeg/train/images/0595.png,data/FUSeg/train/labels/0595.png,,,1
fus_00000365,FUSeg,train,seg,data/FUSeg/train/images/0597.png,data/FUSeg/train/labels/0597.png,,,1
fus_00000366,FUSeg,train,seg,data/FUSeg/train/images/0598.png,data/FUSeg/train/labels/0598.png,,,1
fus_00000367,FUSeg,train,seg,data/FUSeg/train/images/0599.png,data/FUSeg/train/labels/0599.png,,,1
fus_00000368,FUSeg,train,seg,data/FUSeg/train/images/0600.png,data/FUSeg/train/labels/0600.png,,,1
fus_00000369,FUSeg,train,seg,data/FUSeg/train/images/0601.png,data/FUSeg/train/labels/0601.png,,,1
fus_00000370,FUSeg,train,seg,data/FUSeg/train/images/0605.png,data/FUSeg/train/labels/0605.png,,,1
fus_00000371,FUSeg,train,seg,data/FUSeg/train/images/0606.png,data/FUSeg/train/labels/0606.png,,,1
fus_00000372,FUSeg,train,seg,data/FUSeg/train/images/0608.png,data/FUSeg/train/labels/0608.png,,,1
fus_00000373,FUSeg,train,seg,data/FUSeg/train/images/0609.png,data/FUSeg/train/labels/0609.png,,,1
fus_00000374,FUSeg,train,seg,data/FUSeg/train/images/0610.png,data/FUSeg/train/labels/0610.png,,,1
fus_00000375,FUSeg,train,seg,data/FUSeg/train/images/0611.png,data/FUSeg/train/labels/0611.png,,,1
fus_00000376,FUSeg,train,seg,data/FUSeg/train/images/0614.png,data/FUSeg/train/labels/0614.png,,,1
fus_00000377,FUSeg,train,seg,data/FUSeg/train/images/0617.png,data/FUSeg/train/labels/0617.png,,,1
fus_00000378,FUSeg,train,seg,data/FUSeg/train/images/0618.png,data/FUSeg/train/labels/0618.png,,,1
fus_00000379,FUSeg,train,seg,data/FUSeg/train/images/0619.png,data/FUSeg/train/labels/0619.png,,,1
fus_00000380,FUSeg,train,seg,data/FUSeg/train/images/0620.png,data/FUSeg/train/labels/0620.png,,,1
fus_00000381,FUSeg,train,seg,data/FUSeg/train/images/0621.png,data/FUSeg/train/labels/0621.png,,,1
fus_00000382,FUSeg,train,seg,data/FUSeg/train/images/0622.png,data/FUSeg/train/labels/0622.png,,,1
fus_00000383,FUSeg,train,seg,data/FUSeg/train/images/0623.png,data/FUSeg/train/labels/0623.png,,,1
fus_00000384,FUSeg,train,seg,data/FUSeg/train/images/0624.png,data/FUSeg/train/labels/0624.png,,,1
fus_00000385,FUSeg,train,seg,data/FUSeg/train/images/0625.png,data/FUSeg/train/labels/0625.png,,,1
fus_00000386,FUSeg,train,seg,data/FUSeg/train/images/0628.png,data/FUSeg/train/labels/0628.png,,,1
fus_00000387,FUSeg,train,seg,data/FUSeg/train/images/0629.png,data/FUSeg/train/labels/0629.png,,,1
fus_00000388,FUSeg,train,seg,data/FUSeg/train/images/0631.png,data/FUSeg/train/labels/0631.png,,,1
fus_00000389,FUSeg,train,seg,data/FUSeg/train/images/0632.png,data/FUSeg/train/labels/0632.png,,,1
fus_00000390,FUSeg,train,seg,data/FUSeg/train/images/0633.png,data/FUSeg/train/labels/0633.png,,,1
fus_00000391,FUSeg,train,seg,data/FUSeg/train/images/0634.png,data/FUSeg/train/labels/0634.png,,,1
fus_00000392,FUSeg,train,seg,data/FUSeg/train/images/0636.png,data/FUSeg/train/labels/0636.png,,,1
fus_00000393,FUSeg,train,seg,data/FUSeg/train/images/0637.png,data/FUSeg/train/labels/0637.png,,,1
fus_00000394,FUSeg,train,seg,data/FUSeg/train/images/0639.png,data/FUSeg/train/labels/0639.png,,,1
fus_00000395,FUSeg,train,seg,data/FUSeg/train/images/0640.png,data/FUSeg/train/labels/0640.png,,,1
fus_00000396,FUSeg,train,seg,data/FUSeg/train/images/0641.png,data/FUSeg/train/labels/0641.png,,,1
fus_00000397,FUSeg,train,seg,data/FUSeg/train/images/0646.png,data/FUSeg/train/labels/0646.png,,,1
fus_00000398,FUSeg,train,seg,data/FUSeg/train/images/0648.png,data/FUSeg/train/labels/0648.png,,,1
fus_00000399,FUSeg,train,seg,data/FUSeg/train/images/0649.png,data/FUSeg/train/labels/0649.png,,,1
fus_00000400,FUSeg,train,seg,data/FUSeg/train/images/0650.png,data/FUSeg/train/labels/0650.png,,,1
fus_00000401,FUSeg,train,seg,data/FUSeg/train/images/0654.png,data/FUSeg/train/labels/0654.png,,,1
fus_00000402,FUSeg,train,seg,data/FUSeg/train/images/0656.png,data/FUSeg/train/labels/0656.png,,,1
fus_00000403,FUSeg,train,seg,data/FUSeg/train/images/0659.png,data/FUSeg/train/labels/0659.png,,,1
fus_00000404,FUSeg,train,seg,data/FUSeg/train/images/0660.png,data/FUSeg/train/labels/0660.png,,,1
fus_00000405,FUSeg,train,seg,data/FUSeg/train/images/0661.png,data/FUSeg/train/labels/0661.png,,,1
fus_00000406,FUSeg,train,seg,data/FUSeg/train/images/0662.png,data/FUSeg/train/labels/0662.png,,,1
fus_00000407,FUSeg,train,seg,data/FUSeg/train/images/0663.png,data/FUSeg/train/labels/0663.png,,,1
fus_00000408,FUSeg,train,seg,data/FUSeg/train/images/0664.png,data/FUSeg/train/labels/0664.png,,,1
fus_00000409,FUSeg,train,seg,data/FUSeg/train/images/0665.png,data/FUSeg/train/labels/0665.png,,,1
fus_00000410,FUSeg,train,seg,data/FUSeg/train/images/0666.png,data/FUSeg/train/labels/0666.png,,,1
fus_00000411,FUSeg,train,seg,data/FUSeg/train/images/0667.png,data/FUSeg/train/labels/0667.png,,,1
fus_00000412,FUSeg,train,seg,data/FUSeg/train/images/0668.png,data/FUSeg/train/labels/0668.png,,,1
fus_00000413,FUSeg,train,seg,data/FUSeg/train/images/0669.png,data/FUSeg/train/labels/0669.png,,,1
fus_00000414,FUSeg,train,seg,data/FUSeg/train/images/0670.png,data/FUSeg/train/labels/0670.png,,,1
fus_00000415,FUSeg,train,seg,data/FUSeg/train/images/0671.png,data/FUSeg/train/labels/0671.png,,,1
fus_00000416,FUSeg,train,seg,data/FUSeg/train/images/0672.png,data/FUSeg/train/labels/0672.png,,,1
fus_00000417,FUSeg,train,seg,data/FUSeg/train/images/0673.png,data/FUSeg/train/labels/0673.png,,,1
fus_00000418,FUSeg,train,seg,data/FUSeg/train/images/0675.png,data/FUSeg/train/labels/0675.png,,,1
fus_00000419,FUSeg,train,seg,data/FUSeg/train/images/0676.png,data/FUSeg/train/labels/0676.png,,,1
fus_00000420,FUSeg,train,seg,data/FUSeg/train/images/0677.png,data/FUSeg/train/labels/0677.png,,,1
fus_00000421,FUSeg,train,seg,data/FUSeg/train/images/0678.png,data/FUSeg/train/labels/0678.png,,,1
fus_00000422,FUSeg,train,seg,data/FUSeg/train/images/0681.png,data/FUSeg/train/labels/0681.png,,,1
fus_00000423,FUSeg,train,seg,data/FUSeg/train/images/0684.png,data/FUSeg/train/labels/0684.png,,,1
fus_00000424,FUSeg,train,seg,data/FUSeg/train/images/0687.png,data/FUSeg/train/labels/0687.png,,,1
fus_00000425,FUSeg,train,seg,data/FUSeg/train/images/0688.png,data/FUSeg/train/labels/0688.png,,,1
fus_00000426,FUSeg,train,seg,data/FUSeg/train/images/0690.png,data/FUSeg/train/labels/0690.png,,,1
fus_00000427,FUSeg,train,seg,data/FUSeg/train/images/0693.png,data/FUSeg/train/labels/0693.png,,,1
fus_00000428,FUSeg,train,seg,data/FUSeg/train/images/0694.png,data/FUSeg/train/labels/0694.png,,,1
fus_00000429,FUSeg,train,seg,data/FUSeg/train/images/0695.png,data/FUSeg/train/labels/0695.png,,,1
fus_00000430,FUSeg,train,seg,data/FUSeg/train/images/0696.png,data/FUSeg/train/labels/0696.png,,,1
fus_00000431,FUSeg,train,seg,data/FUSeg/train/images/0697.png,data/FUSeg/train/labels/0697.png,,,1
fus_00000432,FUSeg,train,seg,data/FUSeg/train/images/0699.png,data/FUSeg/train/labels/0699.png,,,1
fus_00000433,FUSeg,train,seg,data/FUSeg/train/images/0700.png,data/FUSeg/train/labels/0700.png,,,1
fus_00000434,FUSeg,train,seg,data/FUSeg/train/images/0701.png,data/FUSeg/train/labels/0701.png,,,1
fus_00000435,FUSeg,train,seg,data/FUSeg/train/images/0703.png,data/FUSeg/train/labels/0703.png,,,1
fus_00000436,FUSeg,train,seg,data/FUSeg/train/images/0704.png,data/FUSeg/train/labels/0704.png,,,1
fus_00000437,FUSeg,train,seg,data/FUSeg/train/images/0708.png,data/FUSeg/train/labels/0708.png,,,1
fus_00000438,FUSeg,train,seg,data/FUSeg/train/images/0709.png,data/FUSeg/train/labels/0709.png,,,1
fus_00000439,FUSeg,train,seg,data/FUSeg/train/images/0710.png,data/FUSeg/train/labels/0710.png,,,1
fus_00000440,FUSeg,train,seg,data/FUSeg/train/images/0713.png,data/FUSeg/train/labels/0713.png,,,1
fus_00000441,FUSeg,train,seg,data/FUSeg/train/images/0714.png,data/FUSeg/train/labels/0714.png,,,1
fus_00000442,FUSeg,train,seg,data/FUSeg/train/images/0716.png,data/FUSeg/train/labels/0716.png,,,1
fus_00000443,FUSeg,train,seg,data/FUSeg/train/images/0719.png,data/FUSeg/train/labels/0719.png,,,1
fus_00000444,FUSeg,train,seg,data/FUSeg/train/images/0720.png,data/FUSeg/train/labels/0720.png,,,1
fus_00000445,FUSeg,train,seg,data/FUSeg/train/images/0722.png,data/FUSeg/train/labels/0722.png,,,1
fus_00000446,FUSeg,train,seg,data/FUSeg/train/images/0723.png,data/FUSeg/train/labels/0723.png,,,1
fus_00000447,FUSeg,train,seg,data/FUSeg/train/images/0724.png,data/FUSeg/train/labels/0724.png,,,1
fus_00000448,FUSeg,train,seg,data/FUSeg/train/images/0726.png,data/FUSeg/train/labels/0726.png,,,1
fus_00000449,FUSeg,train,seg,data/FUSeg/train/images/0727.png,data/FUSeg/train/labels/0727.png,,,1
fus_00000450,FUSeg,train,seg,data/FUSeg/train/images/0731.png,data/FUSeg/train/labels/0731.png,,,1
fus_00000451,FUSeg,train,seg,data/FUSeg/train/images/0732.png,data/FUSeg/train/labels/0732.png,,,1
fus_00000452,FUSeg,train,seg,data/FUSeg/train/images/0733.png,data/FUSeg/train/labels/0733.png,,,1
fus_00000453,FUSeg,train,seg,data/FUSeg/train/images/0734.png,data/FUSeg/train/labels/0734.png,,,1
